deleted,ransomware_lab\sample.txt,1755927039.380535
moved,ransomware_lab\chlohbmwsc_49.txt,1756029053.315379
modified,ransomware_lab\xrkqxoakgk_49.txt,1756029053.3161426
moved,ransomware_lab\cuirqpbtet_50.txt,1756029053.3167174
modified,ransomware_lab\khwrjdpude_50.txt,1756029053.3176775
moved,ransomware_lab\vsclwyghrw_51.txt,1756029053.3187435
modified,ransomware_lab\xiqwsplsfb_51.txt,1756029053.3209941
moved,ransomware_lab\hbvctnsdrr_52.txt,1756029053.3216007
modified,ransomware_lab\vnigkztblw_52.txt,1756029053.3222592
moved,ransomware_lab\wytczgsjnw_53.txt,1756029053.3228142
modified,ransomware_lab\ivewnnmqwa_53.txt,1756029053.323373
moved,ransomware_lab\kuskvlmtgo_54.txt,1756029053.3238811
modified,ransomware_lab\nybrdipkis_54.txt,1756029053.3246593
moved,ransomware_lab\kcpydiipez_55.txt,1756029053.325407
modified,ransomware_lab\hhdfpbteqp_55.txt,1756029053.326141
moved,ransomware_lab\faqmxkotrk_56.txt,1756029053.32684
modified,ransomware_lab\labdqrtapi_56.txt,1756029053.3274374
moved,ransomware_lab\ncsifzbxqp_57.txt,1756029053.3279512
modified,ransomware_lab\lunmpmdrow_57.txt,1756029053.3302162
moved,ransomware_lab\zxvbvqyvnp_58.txt,1756029053.332246
modified,ransomware_lab\pwqszunwyj_58.txt,1756029053.3339329
moved,ransomware_lab\hscksksgbn_59.txt,1756029053.3351192
modified,ransomware_lab\beivlevcik_59.txt,1756029053.3355544
moved,ransomware_lab\mczvntskog_60.txt,1756029053.3367157
modified,ransomware_lab\cmsxthjgno_60.txt,1756029053.3378637
moved,ransomware_lab\ifiyxmstnt_61.txt,1756029053.3386283
modified,ransomware_lab\eczstuvorf_61.txt,1756029053.3396633
moved,ransomware_lab\kgzmxoepjd_62.txt,1756029053.3401728
modified,ransomware_lab\ttrccwqlof_62.txt,1756029053.3407674
moved,ransomware_lab\ljrtoysflu_63.txt,1756029053.3412206
modified,ransomware_lab\cxwioncnef_63.txt,1756029053.3420374
moved,ransomware_lab\ezfvurxhcx_64.txt,1756029053.3427365
modified,ransomware_lab\typthvnvwo_64.txt,1756029053.343292
moved,ransomware_lab\uiowdlccnc_65.txt,1756029053.3440294
modified,ransomware_lab\ozyojvdgzn_65.txt,1756029053.3444915
moved,ransomware_lab\vlynzeeaoy_66.txt,1756029053.3450594
modified,ransomware_lab\ebwkvgwfhw_66.txt,1756029053.3455296
moved,ransomware_lab\wnuqpkmwvc_67.txt,1756029053.3460577
modified,ransomware_lab\rbxoxegxjw_67.txt,1756029053.3465612
moved,ransomware_lab\yauqjxesyw_68.txt,1756029053.347101
modified,ransomware_lab\sajdjuzmml_68.txt,1756029053.347659
moved,ransomware_lab\luahjdkfgm_69.txt,1756029053.3482888
modified,ransomware_lab\zanurmizdg_69.txt,1756029053.34881
moved,ransomware_lab\mjubnjbxhn_70.txt,1756029053.3493245
modified,ransomware_lab\ckhxqniuib_70.txt,1756029053.3498275
moved,ransomware_lab\wstaqfidjr_71.txt,1756029053.3503582
modified,ransomware_lab\eqlrxmxeaw_71.txt,1756029053.3509245
moved,ransomware_lab\wylubwezik_72.txt,1756029053.3513641
modified,ransomware_lab\bjjljstxhh_72.txt,1756029053.3518057
moved,ransomware_lab\rxgfhzeezm_73.txt,1756029053.352355
modified,ransomware_lab\sfkbpxsccf_73.txt,1756029053.3528326
moved,ransomware_lab\jixoqcerge_74.txt,1756029053.3536353
modified,ransomware_lab\aluvxhzjzr_74.txt,1756029053.3545642
moved,ransomware_lab\nvakgxamep_75.txt,1756029053.3550758
modified,ransomware_lab\azswtisryt_75.txt,1756029053.3556657
moved,ransomware_lab\gcwgfslzfe_76.txt,1756029053.356269
modified,ransomware_lab\saoggmvyil_76.txt,1756029053.3568268
moved,ransomware_lab\xckhqhxpns_77.txt,1756029053.3573642
modified,ransomware_lab\ezblcsdyir_77.txt,1756029053.3582327
moved,ransomware_lab\nczrnmxzma_78.txt,1756029053.3592508
modified,ransomware_lab\yvtvrnxxyl_78.txt,1756029053.3624423
moved,ransomware_lab\sbmmnfhvvj_79.txt,1756029053.364151
modified,ransomware_lab\oeqfmwdaii_79.txt,1756029053.3673613
moved,ransomware_lab\sghazmonig_80.txt,1756029053.3679562
modified,ransomware_lab\adflvybdct_80.txt,1756029053.3728192
moved,ransomware_lab\dqhvehswhs_81.txt,1756029053.3732796
modified,ransomware_lab\ibfvmnoxxm_81.txt,1756029053.3745167
moved,ransomware_lab\axwatzhaov_82.txt,1756029053.3753624
modified,ransomware_lab\bbthzchdqn_82.txt,1756029053.375923
moved,ransomware_lab\fwgpgbkkmj_83.txt,1756029053.3770094
modified,ransomware_lab\qqkfvxxwgk_83.txt,1756029053.3775353
moved,ransomware_lab\ojxhndoule_84.txt,1756029053.3783212
modified,ransomware_lab\giknpfrylb_84.txt,1756029053.3790603
moved,ransomware_lab\mhuubxqqwx_85.txt,1756029053.379458
modified,ransomware_lab\erkdpvmszi_85.txt,1756029053.3800266
moved,ransomware_lab\pxtoxbpsdn_86.txt,1756029053.3806133
modified,ransomware_lab\uaeibiljws_86.txt,1756029053.381779
moved,ransomware_lab\pmrvdysdyx_87.txt,1756029053.3822453
modified,ransomware_lab\kcbsjvevbm_87.txt,1756029053.3827758
moved,ransomware_lab\unqjksvbuq_88.txt,1756029053.383164
modified,ransomware_lab\atwvpthmsh_88.txt,1756029053.3841858
moved,ransomware_lab\viwcqzcars_89.txt,1756029053.3848982
modified,ransomware_lab\hdudooseni_89.txt,1756029053.3856187
moved,ransomware_lab\jayzrscqnw_90.txt,1756029053.3893669
modified,ransomware_lab\aeppmspkbc_90.txt,1756029053.3903477
moved,ransomware_lab\rrynpboktr_91.txt,1756029053.3923457
modified,ransomware_lab\msgpwnvrny_91.txt,1756029053.393607
moved,ransomware_lab\tazgaztlhv_92.txt,1756029053.394011
modified,ransomware_lab\mpqtijloos_92.txt,1756029053.394671
moved,ransomware_lab\rdvlmfyrox_93.txt,1756029053.3953815
modified,ransomware_lab\vwmuyrofyz_93.txt,1756029053.396067
moved,ransomware_lab\bxzjeqviyr_94.txt,1756029053.396607
modified,ransomware_lab\wgzqdlrgia_94.txt,1756029053.3971882
moved,ransomware_lab\ooijyytoem_95.txt,1756029053.3978105
modified,ransomware_lab\atgelwlxww_95.txt,1756029053.398312
moved,ransomware_lab\sznfaolaml_96.txt,1756029053.3988008
modified,ransomware_lab\hvsoslgwru_96.txt,1756029053.3994226
moved,ransomware_lab\ttnrhpsved_97.txt,1756029053.400287
modified,ransomware_lab\dauswsdsbn_97.txt,1756029053.4009912
moved,ransomware_lab\kelvhecnoa_98.txt,1756029053.4015255
modified,ransomware_lab\rdfwbbgkck_98.txt,1756029053.4019876
moved,ransomware_lab\uvpgjkqqey_99.txt,1756029053.4030476
modified,ransomware_lab\qochdpdnwa_99.txt,1756029053.4045322
moved,ransomware_lab\ypinyvarac_0.txt,1756029053.906197
modified,ransomware_lab\wfbruqalhd_0.txt,1756029053.9079342
moved,ransomware_lab\uocnbxhrqk_1.txt,1756029053.908452
modified,ransomware_lab\tibkeeofli_1.txt,1756029053.9090915
moved,ransomware_lab\klsmnreeza_2.txt,1756029053.9099712
modified,ransomware_lab\spsjugsxsk_2.txt,1756029053.9107966
moved,ransomware_lab\czjnbkcngh_3.txt,1756029053.911666
modified,ransomware_lab\jarjnitrmp_3.txt,1756029053.9126027
moved,ransomware_lab\muzwomejyq_4.txt,1756029053.9132724
modified,ransomware_lab\nhydxnmixg_4.txt,1756029053.9138763
moved,ransomware_lab\qotujgbwjz_5.txt,1756029053.9145014
modified,ransomware_lab\rsmonascpq_5.txt,1756029053.9160528
moved,ransomware_lab\hqcyxumhen_6.txt,1756029053.9163094
modified,ransomware_lab\uysdlrsdiw_6.txt,1756029053.9169893
moved,ransomware_lab\zonqvafrsm_7.txt,1756029053.917474
modified,ransomware_lab\ytabdxwkoi_7.txt,1756029053.917883
moved,ransomware_lab\szbckdrbfz_8.txt,1756029053.9182975
modified,ransomware_lab\oaimuckwvp_8.txt,1756029053.9189422
moved,ransomware_lab\izqmygigkq_9.txt,1756029053.9198625
modified,ransomware_lab\rpmlofstjf_9.txt,1756029053.9205499
moved,ransomware_lab\jmlofzrufm_10.txt,1756029053.9211047
modified,ransomware_lab\aaqlklzxil_10.txt,1756029053.9215176
moved,ransomware_lab\yokwbfglrx_11.txt,1756029053.9221845
modified,ransomware_lab\wlsqkloczl_11.txt,1756029053.922635
moved,ransomware_lab\ryilbrzcil_12.txt,1756029053.9231977
modified,ransomware_lab\bonjsqkbvq_12.txt,1756029053.9238324
moved,ransomware_lab\kfmkqxdxxz_13.txt,1756029053.9243555
modified,ransomware_lab\qsdbpldcoi_13.txt,1756029053.9249318
moved,ransomware_lab\xyqqakfhrv_14.txt,1756029053.92549
modified,ransomware_lab\mlxakwfucb_14.txt,1756029053.9263783
moved,ransomware_lab\vxyrefzrty_15.txt,1756029053.927421
modified,ransomware_lab\xoqjfaweua_15.txt,1756029053.9281914
moved,ransomware_lab\fkzcfrwyqg_16.txt,1756029053.9288025
modified,ransomware_lab\canuvejeav_16.txt,1756029053.929407
moved,ransomware_lab\bzvpzedsli_17.txt,1756029053.9300663
modified,ransomware_lab\daxtvndnps_17.txt,1756029053.9307358
moved,ransomware_lab\bevpngcsmn_18.txt,1756029053.931387
modified,ransomware_lab\nzhoasntha_18.txt,1756029053.9319093
moved,ransomware_lab\qomgtioztl_19.txt,1756029053.9324117
modified,ransomware_lab\wqewfftxar_19.txt,1756029053.9328737
moved,ransomware_lab\lbvzjsgvwx_20.txt,1756029053.9334319
modified,ransomware_lab\bicympfrwx_20.txt,1756029053.9341776
moved,ransomware_lab\yyjwkievwz_21.txt,1756029053.9346101
modified,ransomware_lab\wdkktgnyez_21.txt,1756029053.9351726
moved,ransomware_lab\gkytuyjofg_22.txt,1756029053.935702
modified,ransomware_lab\ubjyxzxtcb_22.txt,1756029053.9364214
moved,ransomware_lab\hweestyomo_23.txt,1756029053.937057
modified,ransomware_lab\etcthumznq_23.txt,1756029053.9383736
moved,ransomware_lab\lglaqqdtda_24.txt,1756029053.9386327
modified,ransomware_lab\vvazvjpeuw_24.txt,1756029053.9393613
moved,ransomware_lab\pbjfqetcxe_25.txt,1756029053.9396882
modified,ransomware_lab\rgmrihcglx_25.txt,1756029053.9402688
moved,ransomware_lab\mwltxtrryh_26.txt,1756029053.9407744
modified,ransomware_lab\rqsmndetrv_26.txt,1756029053.9413133
moved,ransomware_lab\qvyxfmqnju_27.txt,1756029053.9417987
modified,ransomware_lab\pnazvgxmfo_27.txt,1756029053.9425442
moved,ransomware_lab\ketygfkxys_28.txt,1756029053.943072
modified,ransomware_lab\owqokrguis_28.txt,1756029053.9436958
moved,ransomware_lab\yaxgrqirat_29.txt,1756029053.9442804
modified,ransomware_lab\ytjrtznsjg_29.txt,1756029053.9453468
moved,ransomware_lab\gjxtzqnwva_30.txt,1756029053.9458747
modified,ransomware_lab\bdlrjgcomu_30.txt,1756029053.947678
moved,ransomware_lab\twwndbbqnr_31.txt,1756029053.9482222
modified,ransomware_lab\hahodsyjyq_31.txt,1756029053.948956
moved,ransomware_lab\wfggxeuzuo_32.txt,1756029053.9497252
modified,ransomware_lab\wvkxygxhrj_32.txt,1756029053.9503448
moved,ransomware_lab\tnmcyclqvl_33.txt,1756029053.950832
modified,ransomware_lab\uzqwczpzng_33.txt,1756029053.9515197
moved,ransomware_lab\nuuuiadvll_34.txt,1756029053.9520137
modified,ransomware_lab\txopjrpjbq_34.txt,1756029053.952857
moved,ransomware_lab\wsvpkclqed_35.txt,1756029053.9538834
modified,ransomware_lab\wbivhfdvki_35.txt,1756029053.9546773
moved,ransomware_lab\odxqxxgirf_36.txt,1756029053.9553847
modified,ransomware_lab\iyfejpxghc_36.txt,1756029053.9560938
moved,ransomware_lab\wtnreyxsjh_37.txt,1756029053.9571428
modified,ransomware_lab\ncukuljtcp_37.txt,1756029053.957723
moved,ransomware_lab\dbhzrhfqoy_38.txt,1756029053.9583042
modified,ransomware_lab\wjokaaiplo_38.txt,1756029053.9588594
moved,ransomware_lab\wdfqzyvlsm_39.txt,1756029053.9594324
modified,ransomware_lab\ilulyvqvwc_39.txt,1756029053.960194
moved,ransomware_lab\tczlegxzoq_40.txt,1756029053.9612188
modified,ransomware_lab\jttucctvex_40.txt,1756029053.9618778
moved,ransomware_lab\lpuyrrjiyz_41.txt,1756029053.9625125
modified,ransomware_lab\sdkjpvcbvg_41.txt,1756029053.963165
moved,ransomware_lab\zbhsttibjx_42.txt,1756029053.9638007
modified,ransomware_lab\xwjhrjdcru_42.txt,1756029053.964218
moved,ransomware_lab\hxnlbxcalp_43.txt,1756029053.965053
modified,ransomware_lab\sfitnfhinx_43.txt,1756029053.9655488
moved,ransomware_lab\szeurcpmze_44.txt,1756029053.9660892
modified,ransomware_lab\dufsfyjsva_44.txt,1756029053.9673738
moved,ransomware_lab\lkkbyustcg_45.txt,1756029053.96743
modified,ransomware_lab\ffejqcguvr_45.txt,1756029053.9684942
moved,ransomware_lab\ffzakogtdm_46.txt,1756029053.9689946
modified,ransomware_lab\toxselgcxm_46.txt,1756029053.9694717
moved,ransomware_lab\dkqalzdbsb_47.txt,1756029053.9700613
modified,ransomware_lab\gtiosqayws_47.txt,1756029053.9709408
moved,ransomware_lab\nrcyvbcyvj_48.txt,1756029053.9717205
modified,ransomware_lab\dpadgvewjo_48.txt,1756029053.9720933
moved,ransomware_lab\xrkqxoakgk_49.txt,1756029053.9727526
modified,ransomware_lab\iclxjebwzo_49.txt,1756029053.9733365
moved,ransomware_lab\khwrjdpude_50.txt,1756029053.9739125
modified,ransomware_lab\afahcjhyvp_50.txt,1756029053.97448
moved,ransomware_lab\xiqwsplsfb_51.txt,1756029053.9750314
modified,ransomware_lab\oxchdatyxf_51.txt,1756029053.9756887
moved,ransomware_lab\vnigkztblw_52.txt,1756029053.9762275
modified,ransomware_lab\kjllesxnss_52.txt,1756029053.976672
moved,ransomware_lab\ivewnnmqwa_53.txt,1756029053.9773242
modified,ransomware_lab\xehvwhrtph_53.txt,1756029053.9778957
moved,ransomware_lab\nybrdipkis_54.txt,1756029053.9782827
modified,ransomware_lab\ajwsofyakd_54.txt,1756029053.9789603
moved,ransomware_lab\hhdfpbteqp_55.txt,1756029053.979472
modified,ransomware_lab\hmvnohbfqd_55.txt,1756029053.980145
modified,ransomware_lab\hmvnohbfqd_55.txt,1756029053.9803524
moved,ransomware_lab\labdqrtapi_56.txt,1756029053.9808187
modified,ransomware_lab\minkoxbumu_56.txt,1756029053.981494
moved,ransomware_lab\lunmpmdrow_57.txt,1756029053.9821138
modified,ransomware_lab\vppenlmwhb_57.txt,1756029053.982677
moved,ransomware_lab\pwqszunwyj_58.txt,1756029053.983151
modified,ransomware_lab\dntbjfmpyb_58.txt,1756029053.9837155
moved,ransomware_lab\beivlevcik_59.txt,1756029053.9842508
modified,ransomware_lab\bkxlwvexzi_59.txt,1756029053.9849184
moved,ransomware_lab\cmsxthjgno_60.txt,1756029053.985624
modified,ransomware_lab\ilavaskcfu_60.txt,1756029053.9868286
moved,ransomware_lab\eczstuvorf_61.txt,1756029053.9874098
modified,ransomware_lab\avpmerladl_61.txt,1756029053.9884298
moved,ransomware_lab\ttrccwqlof_62.txt,1756029053.988616
modified,ransomware_lab\idprtmyqis_62.txt,1756029053.9892178
moved,ransomware_lab\cxwioncnef_63.txt,1756029053.9896593
modified,ransomware_lab\btrsjtuyua_63.txt,1756029053.9904528
moved,ransomware_lab\typthvnvwo_64.txt,1756029053.9908853
modified,ransomware_lab\oblrnmpqir_64.txt,1756029053.9913867
moved,ransomware_lab\ozyojvdgzn_65.txt,1756029053.9919217
modified,ransomware_lab\yxobxwouus_65.txt,1756029053.9923546
moved,ransomware_lab\ebwkvgwfhw_66.txt,1756029053.9929628
modified,ransomware_lab\mpddrrnqzi_66.txt,1756029053.9935355
moved,ransomware_lab\rbxoxegxjw_67.txt,1756029053.9940338
modified,ransomware_lab\hkubuhwjxt_67.txt,1756029053.9945111
moved,ransomware_lab\sajdjuzmml_68.txt,1756029053.9961805
modified,ransomware_lab\rhyifrlslr_68.txt,1756029053.9967241
moved,ransomware_lab\zanurmizdg_69.txt,1756029053.9973547
modified,ransomware_lab\wmhlqqtluk_69.txt,1756029053.9978864
moved,ransomware_lab\ckhxqniuib_70.txt,1756029053.9983752
modified,ransomware_lab\issialrcdk_70.txt,1756029053.9989276
moved,ransomware_lab\eqlrxmxeaw_71.txt,1756029053.9995337
modified,ransomware_lab\yoyqmcuckr_71.txt,1756029054.0000436
moved,ransomware_lab\bjjljstxhh_72.txt,1756029054.0006156
modified,ransomware_lab\ldoemcaghl_72.txt,1756029054.0012581
moved,ransomware_lab\sfkbpxsccf_73.txt,1756029054.0017242
modified,ransomware_lab\eofjstklac_73.txt,1756029054.0024247
moved,ransomware_lab\aluvxhzjzr_74.txt,1756029054.0027902
modified,ransomware_lab\xcicfmcqxh_74.txt,1756029054.003329
moved,ransomware_lab\azswtisryt_75.txt,1756029054.0038092
modified,ransomware_lab\tvdxbttobh_75.txt,1756029054.0046558
moved,ransomware_lab\saoggmvyil_76.txt,1756029054.0054615
modified,ransomware_lab\xqepvrvpms_76.txt,1756029054.0057235
moved,ransomware_lab\ezblcsdyir_77.txt,1756029054.0063968
modified,ransomware_lab\enfwoiygyy_77.txt,1756029054.006944
moved,ransomware_lab\yvtvrnxxyl_78.txt,1756029054.0074325
modified,ransomware_lab\wgpqzhmjfi_78.txt,1756029054.0080075
moved,ransomware_lab\oeqfmwdaii_79.txt,1756029054.0086133
modified,ransomware_lab\suajocgzxz_79.txt,1756029054.0091593
moved,ransomware_lab\adflvybdct_80.txt,1756029054.0095768
modified,ransomware_lab\uyuybwstrz_80.txt,1756029054.0101762
moved,ransomware_lab\ibfvmnoxxm_81.txt,1756029054.0111501
modified,ransomware_lab\elhhrpdzva_81.txt,1756029054.0114918
moved,ransomware_lab\bbthzchdqn_82.txt,1756029054.0119839
modified,ransomware_lab\uyhjxdhtqn_82.txt,1756029054.0125322
moved,ransomware_lab\qqkfvxxwgk_83.txt,1756029054.0130324
modified,ransomware_lab\myenlvevfn_83.txt,1756029054.0136123
moved,ransomware_lab\giknpfrylb_84.txt,1756029054.0141122
modified,ransomware_lab\jxmsruohhy_84.txt,1756029054.0145783
moved,ransomware_lab\erkdpvmszi_85.txt,1756029054.0150292
modified,ransomware_lab\luhwicvoqq_85.txt,1756029054.0155296
moved,ransomware_lab\uaeibiljws_86.txt,1756029054.016061
modified,ransomware_lab\qmtaiudrns_86.txt,1756029054.0166051
moved,ransomware_lab\kcbsjvevbm_87.txt,1756029054.0172043
modified,ransomware_lab\boagqsseuu_87.txt,1756029054.0176508
moved,ransomware_lab\atwvpthmsh_88.txt,1756029054.0181665
modified,ransomware_lab\qqlfkhxemz_88.txt,1756029054.0185945
moved,ransomware_lab\hdudooseni_89.txt,1756029054.0194385
modified,ransomware_lab\sxsckzpiqw_89.txt,1756029054.0202477
moved,ransomware_lab\aeppmspkbc_90.txt,1756029054.0209124
modified,ransomware_lab\xxflyltiql_90.txt,1756029054.0215666
moved,ransomware_lab\msgpwnvrny_91.txt,1756029054.0220923
modified,ransomware_lab\etjtxerysx_91.txt,1756029054.0227547
moved,ransomware_lab\mpqtijloos_92.txt,1756029054.0232322
modified,ransomware_lab\nwaeoxxoat_92.txt,1756029054.0237522
moved,ransomware_lab\vwmuyrofyz_93.txt,1756029054.0243437
modified,ransomware_lab\szvbhkrqfq_93.txt,1756029054.025428
moved,ransomware_lab\wgzqdlrgia_94.txt,1756029054.0259347
modified,ransomware_lab\xdkaulgmft_94.txt,1756029054.0265403
moved,ransomware_lab\atgelwlxww_95.txt,1756029054.0275664
modified,ransomware_lab\ddfgdhkqzi_95.txt,1756029054.0281081
moved,ransomware_lab\hvsoslgwru_96.txt,1756029054.0289114
modified,ransomware_lab\bzzhrmcpfm_96.txt,1756029054.029702
moved,ransomware_lab\dauswsdsbn_97.txt,1756029054.030339
modified,ransomware_lab\uidgdvkkxq_97.txt,1756029054.0310738
moved,ransomware_lab\rdfwbbgkck_98.txt,1756029054.031506
modified,ransomware_lab\rsythtsxch_98.txt,1756029054.0320425
moved,ransomware_lab\qochdpdnwa_99.txt,1756029054.0325909
modified,ransomware_lab\nadokphoqo_99.txt,1756029054.0332355
